"","date","state","new_cases_norm","new_deaths_norm"
"607",2020-03-13,"Maryland",0.0827442220537182,0
"608",2020-03-13,"Massachusetts",0.217323619064149,0
"609",2020-03-13,"Michigan",0.130053126702258,0
"610",2020-03-13,"Minnesota",0.0891078327745381,0
"611",2020-03-13,"Mississippi",0.167418375171185,0
"612",2020-03-13,"Missouri",0.0326453222844152,0
"613",2020-03-13,"Montana",0,0
"614",2020-03-13,"Nebraska",0.155499391479048,0
"615",2020-03-13,"Nevada",0.263644248996175,0
"616",2020-03-13,"New Hampshire",0.0737214126791983,0
"617",2020-03-13,"New Jersey",0.235729391638566,0
"618",2020-03-13,"New Mexico",0.190891789171472,0
"619",2020-03-13,"New York",0.486127233620314,0
"620",2020-03-13,"North Carolina",0.0192611054718875,0
"621",2020-03-13,"North Dakota",0,0
"622",2020-03-13,"Ohio",0.0684378262024826,0
"623",2020-03-13,"Oklahoma",0.0253608918309778,0
"624",2020-03-13,"Oregon",0,0
"625",2020-03-13,"Pennsylvania",0.148355672574346,0
"626",2020-03-13,"Rhode Island",1.41868790284825,0
"627",2020-03-13,"South Carolina",0.0196690601946018,0
"628",2020-03-13,"South Dakota",0.113348484247394,0
"629",2020-03-13,"Tennessee",0.11816821540884,0
"630",2020-03-13,"Texas",0.0592296418575182,0
"631",2020-03-13,"Utah",0,0
"632",2020-03-13,"Vermont",0,0
"633",2020-03-13,"Virginia",0.152623629542534,0
"634",2020-03-13,"Washington",1.22087305428333,0.0663517964284421
"635",2020-03-13,"Wisconsin",0.18921254554862,0
"636",2020-03-13,"Wyoming",0.173089139175784,0
"637",2020-03-14,"Alabama",0.122752830424535,0
"638",2020-03-14,"Alaska",0,0
"639",2020-03-14,"Arizona",0.0418314010479603,0
"640",2020-03-14,"Arkansas",0.0663608537323833,0
"641",2020-03-14,"California",0.154207676533978,0
"642",2020-03-14,"Colorado",0.438938092873682,0
"643",2020-03-14,"Connecticut",0.251912787792866,0
"644",2020-03-14,"Delaware",0,0
"645",2020-03-14,"District of Columbia",0.854147240748518,0
"646",2020-03-14,"Florida",0,0.00469498446547015
"647",2020-03-14,"Georgia",0.228148267855573,0
"648",2020-03-14,"Hawaii",0.140796386601534,0
"649",2020-03-14,"Idaho",0.228023130666375,0
"650",2020-03-14,"Illinois",0.156972564335206,0
"651",2020-03-14,"Indiana",0.0448304646319015,0
"652",2020-03-14,"Iowa",0.0316842223662094,0
"653",2020-03-14,"Kansas",0.0686929955469766,0
"654",2020-03-14,"Kentucky",0.156655556057848,0
"655",2020-03-14,"Louisiana",0.879832479895828,0.021459328777947
"656",2020-03-14,"Maine",0.0747158556011488,0
"657",2020-03-14,"Maryland",0.148939599696693,0
"658",2020-03-14,"Massachusetts",0.217323619064149,0
"659",2020-03-14,"Michigan",0.0800326933552356,0
"660",2020-03-14,"Minnesota",0.124750965884353,0
"661",2020-03-14,"Mississippi",0,0
"662",2020-03-14,"Missouri",0.0163226611422076,0
"663",2020-03-14,"Montana",0.188269847171952,0
"664",2020-03-14,"Nebraska",0.103666260986032,0
"665",2020-03-14,"Nevada",0.0659110622490436,0
"666",2020-03-14,"New Hampshire",0,0
"667",2020-03-14,"New Jersey",0.28063022814115,0.011225209125646
"668",2020-03-14,"New Mexico",0.143168841878604,0
"669",2020-03-14,"New York",0.967137338465677,0.0102342575499013
"670",2020-03-14,"North Carolina",0.0674138691516061,0
"671",2020-03-14,"North Dakota",0,0
"672",2020-03-14,"Ohio",0.111211467579034,0
"673",2020-03-14,"Oklahoma",0.0253608918309778,0
"674",2020-03-14,"Oregon",0.143173727239255,0.0238622878732092
"675",2020-03-14,"Pennsylvania",0.0468491597603197,0
"676",2020-03-14,"Rhode Island",0,0
"677",2020-03-14,"South Carolina",0.11801436116761,0
"678",2020-03-14,"South Dakota",0,0
"679",2020-03-14,"Tennessee",0.0886261615566299,0
"680",2020-03-14,"Texas",0.0383250623783941,0
"681",2020-03-14,"Utah",0.442883105749414,0
"682",2020-03-14,"Vermont",0.47900443717777,0
"683",2020-03-14,"Virginia",0.140883350346955,0.0117402791955796
"684",2020-03-14,"Washington",1.30049520999746,0.0398110778570652
"685",2020-03-14,"Wisconsin",0.13760912403536,0
"686",2020-03-14,"Wyoming",0.173089139175784,0
"687",2020-03-15,"Alabama",0.225046855778313,0
"688",2020-03-15,"Alaska",0,0
"689",2020-03-15,"Arizona",0.0139438003493201,0
"690",2020-03-15,"Arkansas",0.232262988063341,0
"691",2020-03-15,"California",0.245215485635997,0.00252799469727832
"692",2020-03-15,"Colorado",0.57939828259326,0
"693",2020-03-15,"Connecticut",0.167941858528577,0
"694",2020-03-15,"Delaware",0.310182997629168,0
"695",2020-03-15,"District of Columbia",0.142357873458086,0
"696",2020-03-15,"Florida",0.183104394153336,0
"697",2020-03-15,"Georgia",0.304197690474097,0
"698",2020-03-15,"Hawaii",0.211194579902301,0
"699",2020-03-15,"Idaho",0,0
"700",2020-03-15,"Illinois",0.219761590069288,0
"701",2020-03-15,"Indiana",0.0597739528425354,0
"702",2020-03-15,"Iowa",0.126736889464838,0
"703",2020-03-15,"Kansas",0.0343464977734883,0
"704",2020-03-15,"Kentucky",0.0671380954533634,0
"705",2020-03-15,"Louisiana",0.557942548226622,0.021459328777947
"706",2020-03-15,"Maine",0.672442700410339,0
"707",2020-03-15,"Maryland",0.0827442220537182,0
"708",2020-03-15,"Massachusetts",0.376694273044526,0
"709",2020-03-15,"Michigan",0.200081733388089,0
"710",2020-03-15,"Minnesota",0.249501931768707,0
"711",2020-03-15,"Mississippi",0.133934700136948,0
"712",2020-03-15,"Missouri",0,0
"713",2020-03-15,"Montana",0,0
"714",2020-03-15,"Nebraska",0.103666260986032,0
"715",2020-03-15,"Nevada",0.164777655622609,0
"716",2020-03-15,"New Hampshire",0.44232847607519,0
"717",2020-03-15,"New Jersey",0.258179809889858,0
"718",2020-03-15,"New Mexico",0.190891789171472,0
"719",2020-03-15,"New York",0.624289710543982,0.0204685150998027
"720",2020-03-15,"North Carolina",0.0674138691516061,0
"721",2020-03-15,"North Dakota",0,0
"722",2020-03-15,"Ohio",0.0941020110284135,0
"723",2020-03-15,"Oklahoma",0.101443567323911,0
"724",2020-03-15,"Oregon",0.0715868636196275,0
"725",2020-03-15,"Pennsylvania",0.163972059161119,0
"726",2020-03-15,"Rhode Island",0,0
"727",2020-03-15,"South Carolina",0.177021541751416,0
"728",2020-03-15,"South Dakota",0,0
"729",2020-03-15,"Tennessee",0.103397188482735,0
"730",2020-03-15,"Texas",0.0383250623783941,0
"731",2020-03-15,"Utah",0.253076060428236,0
"732",2020-03-15,"Vermont",0.47900443717777,0
"733",2020-03-15,"Virginia",0.0352208375867386,0
"734",2020-03-15,"Washington",0.875843712855435,0.0265407185713768
"735",2020-03-15,"Wisconsin",0.10320684302652,0
"736",2020-03-15,"Wyoming",0,0
"737",2020-03-16,"Alabama",0.122752830424535,0
"738",2020-03-16,"Alaska",0.271209240641247,0
"739",2020-03-16,"Arizona",0.0697190017466004,0
"740",2020-03-16,"Arkansas",0.19908256119715,0
"741",2020-03-16,"California",0.278079416700616,0.0126399734863916
"742",2020-03-16,"Colorado",0.438938092873682,0
"743",2020-03-16,"Connecticut",0.419854646321443,0
"744",2020-03-16,"Delaware",0.103394332543056,0
"745",2020-03-16,"District of Columbia",0.711789367290431,0
"746",2020-03-16,"Florida",0.150239502895045,0.00469498446547015
"747",2020-03-16,"Georgia",0.199629734373626,0
"748",2020-03-16,"Hawaii",0.211194579902301,0
"749",2020-03-16,"Idaho",0,0
"750",2020-03-16,"Illinois",0.0784862821676028,0
"751",2020-03-16,"Indiana",0.0747174410531692,0.0149434882106338
"752",2020-03-16,"Iowa",0,0
"753",2020-03-16,"Kansas",0.0686929955469766,0
"754",2020-03-16,"Kentucky",0.0223793651511211,0.0223793651511211
"755",2020-03-16,"Louisiana",0.729617178450199,0.021459328777947
"756",2020-03-16,"Maine",0.373579278005744,0
"757",2020-03-16,"Maryland",0.115841910875205,0
"758",2020-03-16,"Massachusetts",0.478111961941129,0
"759",2020-03-16,"Michigan",0.0100040866694045,0
"760",2020-03-16,"Minnesota",0.338609764543245,0
"761",2020-03-16,"Mississippi",0.0669673500684741,0
"762",2020-03-16,"Missouri",0.0652906445688304,0
"763",2020-03-16,"Montana",0.188269847171952,0
"764",2020-03-16,"Nebraska",0.103666260986032,0
"765",2020-03-16,"Nevada",0.626155091365914,0.0329555311245218
"766",2020-03-16,"New Hampshire",0.294885650716793,0
"767",2020-03-16,"New Jersey",0.875566311800389,0.011225209125646
"768",2020-03-16,"New Mexico",0.190891789171472,0
"769",2020-03-16,"New York",1.11553407293925,0.0204685150998027
"770",2020-03-16,"North Carolina",0.0192611054718875,0
"771",2020-03-16,"North Dakota",0,0
"772",2020-03-16,"Ohio",0.111211467579034,0
"773",2020-03-16,"Oklahoma",0.0507217836619555,0
"774",2020-03-16,"Oregon",0.167036015112464,0
"775",2020-03-16,"Pennsylvania",0.101506512814026,0
"776",2020-03-16,"Rhode Island",0.0945791935232168,0
"777",2020-03-16,"South Carolina",0.0983453009730087,0.0196690601946018
"778",2020-03-16,"South Dakota",0.113348484247394,0
"779",2020-03-16,"Tennessee",0.192023350039365,0
"780",2020-03-16,"Texas",0.0243886760589781,0.00348409657985401
"781",2020-03-16,"Utah",0.347979583088825,0
"782",2020-03-16,"Vermont",0.638672582903693,0
"783",2020-03-16,"Virginia",0.0704416751734773,0
"784",2020-03-16,"Washington",1.57917275499692,0.0796221557141304
"785",2020-03-16,"Wisconsin",0.24081596706188,0
"786",2020-03-16,"Wyoming",1.21162397423049,0
"787",2020-03-17,"Alabama",0.204588050707558,0
"788",2020-03-17,"Alaska",0.406813860961871,0
"789",2020-03-17,"Arizona",0.0278876006986402,0
"790",2020-03-17,"Arkansas",0,0
"791",2020-03-17,"California",0.364031236408078,0.00758398409183497
"792",2020-03-17,"Colorado",0.38626552172884,0.0175575237149473
"793",2020-03-17,"Connecticut",0.755738363378598,0
"794",2020-03-17,"Delaware",0.827154660344448,0
"795",2020-03-17,"District of Columbia",1.28122086112278,0
"796",2020-03-17,"Florida",0.32395392811744,0.0093899689309403
"797",2020-03-17,"Georgia",0.228148267855573,0
"798",2020-03-17,"Hawaii",0.281592773203069,0
"799",2020-03-17,"Idaho",0.228023130666375,0
"800",2020-03-17,"Illinois",0.431674551921815,0.00784862821676027
"801",2020-03-17,"Indiana",0.0896609292638031,0.0149434882106338
"802",2020-03-17,"Iowa",0.221789556563466,0
"803",2020-03-17,"Kansas",0.20607898664093,0
"804",2020-03-17,"Kentucky",0.0895174606044846,0
"805",2020-03-17,"Louisiana",1.26610039789887,0.042918657555894
"806",2020-03-17,"Maine",1.12073783401723,0
"807",2020-03-17,"Maryland",0.297879199393386,0
"808",2020-03-17,"Massachusetts",0.304253066689809,0
"809",2020-03-17,"Michigan",0.110044953363449,0
"810",2020-03-17,"Minnesota",0.106929399329446,0
"811",2020-03-17,"Mississippi",0.301353075308133,0
"812",2020-03-17,"Missouri",0.114258627995453,0
"813",2020-03-17,"Montana",0,0
"814",2020-03-17,"Nebraska",0.155499391479048,0
"815",2020-03-17,"Nevada",0.329555311245218,0
"816",2020-03-17,"New Hampshire",0.663492714112785,0
"817",2020-03-17,"New Jersey",1.03271923955943,0
"818",2020-03-17,"New Mexico",0.0954458945857362,0
"819",2020-03-17,"New York",2.17477972935404,0.0409370301996054
"820",2020-03-17,"North Carolina",0.0770444218875498,0
"821",2020-03-17,"North Dakota",0.526262470775987,0
"822",2020-03-17,"Ohio",0.145430380680275,0
"823",2020-03-17,"Oklahoma",0.202887134647822,0
"824",2020-03-17,"Oregon",0.477245757464183,0.0238622878732092
"825",2020-03-17,"Pennsylvania",0.156163865867732,0
"826",2020-03-17,"Rhode Island",0.189158387046434,0
"827",2020-03-17,"South Carolina",0.275366842724424,0
"828",2020-03-17,"South Dakota",0.113348484247394,0
"829",2020-03-17,"Tennessee",0.310191565448205,0
"830",2020-03-17,"Texas",0.0661978350172262,0
"831",2020-03-17,"Utah",0.347979583088825,0
"832",2020-03-17,"Vermont",0.319336291451846,0
"833",2020-03-17,"Virginia",0.187844467129273,0.0117402791955796
"834",2020-03-17,"Washington",1.51282095856848,0.0796221557141304
"835",2020-03-17,"West Virginia",0,0
"836",2020-03-17,"Wisconsin",0.4300285126105,0
"837",2020-03-17,"Wyoming",0.865445695878921,0
"838",2020-03-18,"Alabama",0.245505660849069,0
"839",2020-03-18,"Alaska",0.406813860961871,0
"840",2020-03-18,"Arizona",0.111550402794561,0
"841",2020-03-18,"Arkansas",0.364984695528108,0
"842",2020-03-18,"California",0.40700714626181,0.00758398409183497
"843",2020-03-18,"Colorado",0.57939828259326,0
"844",2020-03-18,"Connecticut",0.783728673133361,0.0279903097547629
"845",2020-03-18,"Delaware",1.03394332543056,0
"846",2020-03-18,"District of Columbia",0.711789367290431,0
"847",2020-03-18,"Florida",0.544618197994537,0.00469498446547015
"848",2020-03-18,"Georgia",0.484815069193092,0.0190123556546311
"849",2020-03-18,"Hawaii",0.140796386601534,0
"850",2020-03-18,"Idaho",0.114011565333187,0
"851",2020-03-18,"Illinois",0.996775783528555,0
"852",2020-03-18,"Indiana",0.134491393895705,0
"853",2020-03-18,"Iowa",0.285158001295885,0
"854",2020-03-18,"Kansas",0.171732488867441,0
"855",2020-03-18,"Kentucky",0.20141428636009,0
"856",2020-03-18,"Louisiana",1.80258361734755,0.042918657555894
"857",2020-03-18,"Maine",0.821874411612637,0
"858",2020-03-18,"Maryland",0.463367643500822,0.0165488444107436
"859",2020-03-18,"Massachusetts",0.550553168295845,0
"860",2020-03-18,"Michigan",0.150061300041067,0.0100040866694045
"861",2020-03-18,"Minnesota",0.30296663143343,0
"862",2020-03-18,"Mississippi",0.435287775445082,0
"863",2020-03-18,"Missouri",0.081613305711038,0.0163226611422076
"864",2020-03-18,"Montana",0.376539694343903,0
"865",2020-03-18,"Nebraska",0.362831913451112,0
"866",2020-03-18,"Nevada",0.889799340362089,0
"867",2020-03-18,"New Hampshire",0.958378364829578,0
"868",2020-03-18,"New Jersey",1.78480825097772,0.022450418251292
"869",2020-03-18,"New Mexico",0.23861473646434,0
"870",2020-03-18,"New York",5.17853432025008,0.0716398028493094
"871",2020-03-18,"North Carolina",0.231133265662649,0
"872",2020-03-18,"North Dakota",0.263131235387994,0
"873",2020-03-18,"Ohio",0.196758750332137,0
"874",2020-03-18,"Oklahoma",0.278969810140756,0
"875",2020-03-18,"Oregon",0.190898302985673,0.0238622878732092
"876",2020-03-18,"Pennsylvania",0.296711345148691,0.00780819329338662
"877",2020-03-18,"Rhode Island",0.945791935232168,0
"878",2020-03-18,"South Carolina",0.255697782529823,0
"879",2020-03-18,"South Dakota",0,0
"880",2020-03-18,"Tennessee",0.369275673152625,0
"881",2020-03-18,"Texas",0.209045794791241,0.00348409657985401
"882",2020-03-18,"Utah",0.442883105749414,0
"883",2020-03-18,"Vermont",0.798340728629616,0
"884",2020-03-18,"Virginia",0.129143071151375,0
"885",2020-03-18,"Washington",1.56590239571123,0.185785029999638
"886",2020-03-18,"West Virginia",0.05537613687209,0
"887",2020-03-18,"Wisconsin",0.58483877715028,0
"888",2020-03-18,"Wyoming",0.346178278351568,0
"889",2020-03-19,"Alabama",0.552387736910405,0
"890",2020-03-19,"Alaska",0.406813860961871,0
"891",2020-03-19,"Arizona",0.264932206637082,0
"892",2020-03-19,"Arkansas",0.962232379119557,0
"893",2020-03-19,"California",0.439871077326428,0.00505598939455665
"894",2020-03-19,"Colorado",1.08856647032673,0.0351150474298946
"895",2020-03-19,"Connecticut",1.76338951455006,0.0839709292642887
"896",2020-03-19,"Delaware",0.413577330172224,0
"897",2020-03-19,"District of Columbia",0.427073620374259,0
"898",2020-03-19,"Florida",0.507058322270776,0.00469498446547015
"899",2020-03-19,"Georgia",0.846049826631082,0.0665432447912087
"900",2020-03-19,"Hawaii",0.703981933007671,0
"901",2020-03-19,"Idaho",0.684069391999124,0
"902",2020-03-19,"Illinois",1.05171618104588,0.0235458846502808
"903",2020-03-19,"Indiana",0.254039299580775,0
"904",2020-03-19,"Iowa",0.190105334197256,0
"905",2020-03-19,"Kansas",0.446504471055348,0
"906",2020-03-19,"Kentucky",0.268552381813454,0.0223793651511211
"907",2020-03-19,"Louisiana",2.40344482313007,0.0643779863338411
"908",2020-03-19,"Maine",0.672442700410339,0
"909",2020-03-19,"Maryland",0.380623421447104,0
"910",2020-03-19,"Massachusetts",1.04315337150792,0
"911",2020-03-19,"Michigan",2.54103801402873,0.0200081733388089
"912",2020-03-19,"Minnesota",0.213858798658891,0
"913",2020-03-19,"Mississippi",0.535738800547793,0.0334836750342371
"914",2020-03-19,"Missouri",0.228517255990906,0
"915",2020-03-19,"Montana",0.65894446510183,0
"916",2020-03-19,"Nebraska",0.207332521972064,0
"917",2020-03-19,"Nevada",0.560244029116871,0
"918",2020-03-19,"New Hampshire",0.368607063395992,0
"919",2020-03-19,"New Jersey",3.45736441069897,0.044900836502584
"920",2020-03-19,"New Mexico",0.334060631050077,0
"921",2020-03-19,"New York",9.07778644676249,0.0358199014246547
"922",2020-03-19,"North Carolina",0.365961003965862,0
"923",2020-03-19,"North Dakota",1.57878741232796,0
"924",2020-03-19,"Ohio",0.25664184825931,0
"925",2020-03-19,"Oklahoma",0.380413377464667,0.0253608918309778
"926",2020-03-19,"Oregon",0.310209742351719,0
"927",2020-03-19,"Pennsylvania",0.374793278082558,0
"928",2020-03-19,"Rhode Island",1.04037112875538,0
"929",2020-03-19,"South Carolina",0.413050264086637,0
"930",2020-03-19,"South Dakota",0.340045452742183,0
"931",2020-03-19,"Tennessee",0.841948534787984,0
"932",2020-03-19,"Texas",0.285695919548029,0.00696819315970803
"933",2020-03-19,"Utah",0.474517613302943,0
"934",2020-03-19,"Vermont",0.47900443717777,0.319336291451846
"935",2020-03-19,"Virginia",0.187844467129273,0
"936",2020-03-19,"Washington",2.68061257570906,0.0928925149998189
"937",2020-03-19,"West Virginia",0.16612841061627,0
"938",2020-03-19,"Wisconsin",0.84285588471658,0.03440228100884
"939",2020-03-19,"Wyoming",0.173089139175784,0
"940",2020-03-20,"Alabama",0.572846541981161,0
"941",2020-03-20,"Alaska",0.271209240641247,0
"942",2020-03-20,"Arizona",0.320707408034362,0.0139438003493201
"943",2020-03-20,"Arkansas",1.26085622091528,0
"944",2020-03-20,"California",0.546046854612118,0.0126399734863916
"945",2020-03-20,"Colorado",1.50994703948547,0
"946",2020-03-20,"Connecticut",0.979660841416702,0
"947",2020-03-20,"Delaware",0.930548992887504,0
"948",2020-03-20,"District of Columbia",4.55545195065876,0
"949",2020-03-20,"Florida",0.610347980511119,0.00469498446547015
"950",2020-03-20,"Georgia",1.90123556546311,0.0380247113092621
"951",2020-03-20,"Hawaii",0.774380126308438,0
"952",2020-03-20,"Idaho",0.45604626133275,0
"953",2020-03-20,"Illinois",1.27932639933192,0.00784862821676027
"954",2020-03-20,"Indiana",0.373587205265846,0.0448304646319015
"955",2020-03-20,"Iowa",0.0316842223662094,0
"956",2020-03-20,"Kansas",0.480850968828836,0
"957",2020-03-20,"Kentucky",0.358069842417938,0
"958",2020-03-20,"Louisiana",3.11160267280232,0
"959",2020-03-20,"Maine",0.373579278005744,0
"960",2020-03-20,"Maryland",0.695051465251233,0.0165488444107436
"961",2020-03-20,"Massachusetts",1.23150050803018,0.0144882412709433
"962",2020-03-20,"Michigan",2.14087454725255,0.0100040866694045
"963",2020-03-20,"Minnesota",0.463360730427598,0
"964",2020-03-20,"Mississippi",1.00451025102711,0
"965",2020-03-20,"Missouri",0.620261123403889,0.0326453222844152
"966",2020-03-20,"Montana",0,0
"967",2020-03-20,"Nebraska",0.310998782958096,0
"968",2020-03-20,"Nevada",2.17506505421844,0.0329555311245218
"969",2020-03-20,"New Hampshire",0.810935539471182,0
"970",2020-03-20,"New Jersey",1.80725866922901,0.022450418251292
"971",2020-03-20,"New Mexico",0.381783578342945,0
"972",2020-03-20,"New York",15.1057641436544,0.148396734473569
"973",2020-03-20,"North Carolina",0.385222109437749,0
"974",2020-03-20,"North Dakota",1.05252494155197,0
"975",2020-03-20,"Ohio",0.419181685490206,0.00855472827531032
"976",2020-03-20,"Oklahoma",0.126804459154889,0
"977",2020-03-20,"Oregon",0.644281772576647,0
"978",2020-03-20,"Pennsylvania",0.640271850057703,0
"979",2020-03-20,"Rhode Island",0,0
"980",2020-03-20,"South Carolina",0.885107708757079,0.0393381203892035
"981",2020-03-20,"South Dakota",0,0
"982",2020-03-20,"Tennessee",1.21122420794061,0
"983",2020-03-20,"Texas",0.480805328019854,0.00348409657985401
"984",2020-03-20,"Utah",1.01230424171295,0
"985",2020-03-20,"Vermont",1.11767702008146,0
"986",2020-03-20,"Virginia",0.246545863107171,0
"987",2020-03-20,"Washington",2.33558323428116,0.106162874285507
"988",2020-03-20,"West Virginia",0.16612841061627,0
"989",2020-03-20,"Wisconsin",1.04926957076962,0.01720114050442
"990",2020-03-20,"Wyoming",0.692356556703137,0
"991",2020-03-21,"Alabama",0.511470126768894,0
"992",2020-03-21,"Alaska",0.949232342244365,0
"993",2020-03-21,"Arizona",0.474089211876883,0
"994",2020-03-21,"Arkansas",0.597247683591449,0
"995",2020-03-21,"California",0.659806615989642,0.0101119787891133
"996",2020-03-21,"Colorado",1.94888513235915,0.0175575237149473
"997",2020-03-21,"Connecticut",0.811718982888124,0.0279903097547629
"998",2020-03-21,"Delaware",0.620365995258336,0
"999",2020-03-21,"District of Columbia",0.854147240748518,0.142357873458086
"1000",2020-03-21,"Florida",0.93899689309403,0.0093899689309403
"1001",2020-03-21,"Georgia",0.665432447912087,0.0570370669638932
"1002",2020-03-21,"Hawaii",0.774380126308438,0
"1003",2020-03-21,"Idaho",0.627063609332531,0
"1004",2020-03-21,"Illinois",1.31856954041573,0.00784862821676027
"1005",2020-03-21,"Indiana",0.702343945899791,0.0149434882106338
"1006",2020-03-21,"Iowa",0.728737114422816,0
"1007",2020-03-21,"Kansas",0.274771982187906,0.0343464977734883
"1008",2020-03-21,"Kentucky",0.469966668173544,0.0223793651511211
"1009",2020-03-21,"Louisiana",4.84980830381603,0.128755972667682
"1010",2020-03-21,"Maine",0.971306122814935,0
"1011",2020-03-21,"Maryland",0.744697998483464,0.0165488444107436
"1012",2020-03-21,"Massachusetts",1.62268302234565,0.0144882412709433
"1013",2020-03-21,"Michigan",2.39097671398766,0.0200081733388089
"1014",2020-03-21,"Minnesota",0.409896030762875,0.0178215665549076
"1015",2020-03-21,"Mississippi",2.00902050205422,0
"1016",2020-03-21,"Missouri",0.326453222844152,0
"1017",2020-03-21,"Montana",0.941349235859758,0
"1018",2020-03-21,"Nebraska",0.414665043944128,0
