"state","date","avg_retail_rec_change","avg_parks_change","treatment_group","in_quarantine","quarantine_length","mask_order","population","population_density","new_cases","new_cases_per_100k"
"Wisconsin","2020-07-15",6.33333333333333,61.2727272727273,1,0,0,0,5813568,88.76,893,15.3606184704471
"Wisconsin","2020-07-16",7.86666666666667,194.333333333333,1,0,0,0,5813568,88.76,952,16.3754857602078
"Wisconsin","2020-07-17",2.19607843137255,166.111111111111,1,0,0,0,5813568,88.76,882,15.1714059248984
"Wisconsin","2020-07-18",3.38461538461538,147.875,1,0,0,0,5813568,88.76,875,15.0509979413675
"Wisconsin","2020-07-19",13.5609756097561,207.857142857143,1,0,0,0,5813568,88.76,835,14.3629523211907
"Wisconsin","2020-07-20",6.02325581395349,173.142857142857,1,0,0,0,5813568,88.76,801,13.7781135440404
"Wisconsin","2020-07-21",5.11363636363636,143.714285714286,1,0,0,0,5813568,88.76,1139,19.5920990345344
"Wisconsin","2020-07-22",9.72093023255814,184.166666666667,1,0,0,0,5813568,88.76,884,15.2058082059073
"Wisconsin","2020-07-23",6.11111111111111,176.333333333333,1,0,0,0,5813568,88.76,974,16.7539108513051
"Wisconsin","2020-07-24",1.96078431372549,170.5,1,0,0,0,5813568,88.76,1144,19.6781047370565
"Wisconsin","2020-07-25",5.02,188.875,1,0,0,0,5813568,88.76,840,14.4489580237128
"Wisconsin","2020-07-26",6.78048780487805,147.222222222222,1,0,0,0,5813568,88.76,950,16.341083479199
"Wisconsin","2020-07-27",6.62790697674419,163.857142857143,1,0,0,0,5813568,88.76,638,10.97432764182
"Wisconsin","2020-07-28",5.72093023255814,173.142857142857,1,0,0,0,5813568,88.76,791,13.6061021389962
"Wisconsin","2020-07-29",9.73333333333333,180.166666666667,1,0,0,0,5813568,88.76,1005,17.2871462069421
"Wisconsin","2020-07-30",10.5416666666667,167.2,1,0,0,0,5813568,88.76,992,17.0635313803846
"Wisconsin","2020-07-31",3.76470588235294,176.3,1,0,0,0,5813568,88.76,909,15.6358367185178
"Wisconsin","2020-08-01",4.82352941176471,190.888888888889,1,0,0,1,5813568,88.76,1044,17.9579906866145
"Wisconsin","2020-08-02",7.07317073170732,122.1,1,0,0,1,5813568,88.76,926,15.9282561070929
"Wisconsin","2020-08-03",7.69767441860465,116.714285714286,1,0,0,1,5813568,88.76,481,8.27374858262602
"Wisconsin","2020-08-04",6.45454545454545,177.2,1,0,0,1,5813568,88.76,792,13.6233032795006
"Wisconsin","2020-08-05",8.02222222222222,176.833333333333,1,0,0,1,5813568,88.76,984,16.9259222563493
"Wisconsin","2020-08-06",5.38636363636364,176.8,1,0,0,1,5813568,88.76,892,15.3434173299426
"Wisconsin","2020-08-07",1.84313725490196,177.777777777778,1,0,0,1,5813568,88.76,1117,19.2136739434371
"Wisconsin","2020-08-08",3.76470588235294,178.5,1,0,0,1,5813568,88.76,975,16.7711119918095
"Wisconsin","2020-08-09",8.78048780487805,172.375,1,0,0,1,5813568,88.76,604,10.3894888646697
"Wisconsin","2020-08-10",0.738095238095238,75.5,1,0,0,1,5813568,88.76,592,10.1830751786166
"Wisconsin","2020-08-11",7.84444444444444,181.5,1,0,0,1,5813568,88.76,719,12.367620022678
"Wisconsin","2020-08-12",7.48837209302326,171.8,1,0,0,1,5813568,88.76,559,9.61543754197078
"Wisconsin","2020-08-13",4.77272727272727,163.6,1,0,0,1,5813568,88.76,1076,18.5084271827559
"Wisconsin","2020-08-14",1.6530612244898,159.111111111111,1,0,0,1,5813568,88.76,980,16.8571176943316
"Wisconsin","2020-08-15",4.84313725490196,161.777777777778,1,0,0,1,5813568,88.76,799,13.7437112630316
"Wisconsin","2020-08-16",11.1707317073171,228.25,1,0,0,1,5813568,88.76,686,11.7999823860321
"Wisconsin","2020-08-17",-6.14285714285714,199,1,0,0,1,5813568,88.76,550,9.460627277431
"Wisconsin","2020-08-18",-8,222,1,0,0,1,5813568,88.76,721,12.4020223036868
"Wisconsin","2020-08-19",-5.4,226,1,0,0,1,5813568,88.76,687,11.8171835265365
"Wisconsin","2020-08-20",-6.33333333333333,225,1,0,0,1,5813568,88.76,863,14.8445842553145
"Wisconsin","2020-08-21",-10.3809523809524,232,1,0,0,1,5813568,88.76,828,14.2425443376598
"Wisconsin","2020-08-22",-10.2857142857143,268,1,0,0,1,5813568,88.76,845,14.5349637262349
"Wisconsin","2020-08-23",-6.2,285,1,0,0,1,5813568,88.76,465,7.9985303345553
"Wisconsin","2020-08-24",-8.35714285714286,165,1,0,0,1,5813568,88.76,550,9.460627277431
"Wisconsin","2020-08-25",-10.4666666666667,159,1,0,0,1,5813568,88.76,698,12.0063960720852
"Wisconsin","2020-08-26",-8.28571428571429,182,1,0,0,1,5813568,88.76,767,13.1932747668901
"Wisconsin","2020-08-27",-9.66666666666667,171,1,0,0,1,5813568,88.76,916,15.7562447020487
"Wisconsin","2020-08-28",-10.6818181818182,145,1,0,0,1,5813568,88.76,848,14.5865671477482
"Wisconsin","2020-08-29",-8.42857142857143,286,1,0,0,1,5813568,88.76,783,13.4684930149609
"Wisconsin","2020-08-30",-3.86666666666667,295,1,0,0,1,5813568,88.76,544,9.35742043440448
"Wisconsin","2020-08-31",-5.78571428571429,123,1,0,0,1,5813568,88.76,422,7.25888129286524
"Wisconsin","2020-09-01",-7.78571428571429,150,1,0,0,1,5813568,88.76,955,16.4270891817211
"Wisconsin","2020-09-02",-6.21428571428571,191,1,0,0,1,5813568,88.76,573,9.85625350903266
"Wisconsin","2020-09-03",-6,173,1,0,0,1,5813568,88.76,858,14.7585785527924
"Wisconsin","2020-09-04",-7.19047619047619,222,1,0,0,1,5813568,88.76,1400,24.081596706188
"Wisconsin","2020-09-05",-11.1428571428571,326,1,0,0,1,5813568,88.76,998,17.1667382234112
"Wisconsin","2020-09-06",-8.13333333333333,268,1,0,0,1,5813568,88.76,889,15.2918139084294
"Wisconsin","2020-09-07",-8.35714285714286,248,1,0,0,1,5813568,88.76,575,9.8906557900415
"Wisconsin","2020-09-08",-15.9333333333333,30.5,1,0,0,1,5813568,88.76,749,12.8836542378106
"Wisconsin","2020-09-09",-13.1333333333333,58,1,0,0,1,5813568,88.76,913,15.7046412805355
"Wisconsin","2020-09-10",-12.8666666666667,99,1,0,0,1,5813568,88.76,1589,27.3326122615234
"Wisconsin","2020-09-11",-5.01960784313725,90.3571428571429,1,0,0,1,5813568,88.76,1440,24.7696423263648
"Wisconsin","2020-09-12",0.470588235294118,90.2941176470588,1,0,0,1,5813568,88.76,1430,24.5976309213206
"Wisconsin","2020-09-13",-0.585365853658537,156.375,1,0,0,1,5813568,88.76,1621,27.8830487576648
"Wisconsin","2020-09-14",-2.02272727272727,106.8,1,0,0,1,5813568,88.76,841,14.4661591642172
"Wisconsin","2020-09-15",0.0666666666666667,141.75,1,0,0,1,5813568,88.76,1438,24.735240045356
"Wisconsin","2020-09-16",-0.511111111111111,143.333333333333,1,0,0,1,5813568,88.76,1499,25.7845096161256
"Wisconsin","2020-09-17",-0.304347826086957,121.6,1,0,0,1,5813568,88.76,2118,36.4320155883616
"Wisconsin","2020-09-18",-0.98,111.6,1,0,0,1,5813568,88.76,2592,44.5853561874567
"Wisconsin","2020-09-19",8.37254901960784,165.9,1,0,0,1,5813568,88.76,2398,41.2483349295992
"Wisconsin","2020-09-20",2.34146341463415,157.444444444444,1,0,0,1,5813568,88.76,1734,29.8267776346643
"Wisconsin","2020-09-21",-2.61363636363636,104.1,1,0,0,1,5813568,88.76,1313,22.5850974823035
"Wisconsin","2020-09-22",-3.56521739130435,120.111111111111,1,0,0,1,5813568,88.76,1737,29.8783810561775
"Wisconsin","2020-09-23",-3.11627906976744,127,1,0,0,1,5813568,88.76,1883,32.3897475698229
"Wisconsin","2020-09-24",-4.41304347826087,81.2727272727273,1,0,0,1,5813568,88.76,2467,42.4352136244041
"Wisconsin","2020-09-25",-4.25490196078431,113.6,1,0,0,1,5813568,88.76,2612,44.9293789975451
"Wisconsin","2020-09-26",2.88461538461538,138.909090909091,1,0,0,1,5813568,88.76,2894,49.7801006197915
"Wisconsin","2020-09-27",0.292682926829268,97.5333333333333,1,0,0,1,5813568,88.76,2249,38.6853649944406
"Wisconsin","2020-09-28",-7.07142857142857,38.8571428571429,1,0,0,1,5813568,88.76,1822,31.3404779990532
"Wisconsin","2020-09-29",-7.75555555555556,58.5454545454545,1,0,0,1,5813568,88.76,2424,41.6955645827141
"Wisconsin","2020-09-30",-6.77272727272727,61.1538461538462,1,0,0,1,5813568,88.76,2428,41.7643691447318
"Wisconsin","2020-10-01",-4.10869565217391,46.0769230769231,1,0,0,1,5813568,88.76,3004,51.6722260752777
"Wisconsin","2020-10-02",-6.98,69,1,0,0,1,5813568,88.76,2820,48.5072162224644
"Wisconsin","2020-10-03",0.0980392156862745,89.8947368421053,1,0,0,1,5813568,88.76,3022,51.9818466043573
"Wisconsin","2020-10-04",0.707317073170732,119.5,1,0,0,1,5813568,88.76,1923,33.0777931899997
"Wisconsin","2020-10-05",-6.41860465116279,63.0833333333333,1,0,0,1,5813568,88.76,1839,31.6328973876284
"Wisconsin","2020-10-06",-7.02127659574468,101.545454545455,1,0,0,1,5813568,88.76,2106,36.2256019023085
"Wisconsin","2020-10-07",-6.29545454545455,104.8,1,0,0,1,5813568,88.76,2490,42.8308398560058
"Wisconsin","2020-10-08",-6.45652173913043,98.8333333333333,1,0,0,1,5813568,88.76,3237,55.6800918128076
"Wisconsin","2020-10-09",-6.36,116.7,1,0,0,1,5813568,88.76,3218,55.3532701432236
"Wisconsin","2020-10-10",3.02,153,1,0,0,1,5813568,88.76,2921,50.2445314134108
"Wisconsin","2020-10-11",0.24390243902439,107.888888888889,1,0,0,1,5813568,88.76,2674,45.9958497088191
"Wisconsin","2020-10-12",-10.75,28.5714285714286,1,0,0,1,5813568,88.76,2229,38.3413421843522
"Wisconsin","2020-10-13",-9.3695652173913,82.4545454545455,1,0,0,1,5813568,88.76,3482,59.8943712363905
"Wisconsin","2020-10-14",-9.51111111111111,57.4166666666667,1,0,0,1,5813568,88.76,3304,56.8325682266037
"Wisconsin","2020-10-15",-7.77777777777778,57.6666666666667,1,0,0,1,5813568,88.76,4039,69.4754064973524
"Wisconsin","2020-10-16",-9.74509803921569,58.7647058823529,1,0,0,1,5813568,88.76,4172,71.7631581844403
"Wisconsin","2020-10-17",-5.23076923076923,81.2380952380952,1,0,0,1,5813568,88.76,0,0
"Wisconsin","2020-10-18",-11.1666666666667,45.3333333333333,1,0,0,1,5813568,88.76,0,0
"Wisconsin","2020-10-19",-12.3953488372093,28.625,1,0,0,1,5813568,88.76,7525,129.438582295761
"Wisconsin","2020-10-20",-16.2666666666667,31.5384615384615,1,0,0,1,5813568,88.76,4721,81.2065843213668
"Wisconsin","2020-10-21",-11.906976744186,50.8461538461538,1,0,0,1,5813568,88.76,4327,74.4293349626254
"Wisconsin","2020-10-22",-17.4347826086957,0.722222222222222,1,0,0,1,5813568,88.76,3628,62.4057377500358
"Wisconsin","2020-10-23",-12.8627450980392,14.85,1,0,0,1,5813568,88.76,4626,79.5724759734469
"Wisconsin","2020-10-24",-8.84615384615385,70,1,0,0,1,5813568,88.76,4660,80.1573147505972
"Wisconsin","2020-10-25",-16,25.8095238095238,1,0,0,1,5813568,88.76,3778,64.9859088256988
"Wisconsin","2020-10-26",-13.547619047619,17.9411764705882,1,0,0,1,5813568,88.76,3199,55.0264484736396
"Wisconsin","2020-10-27",-12.195652173913,33.8,1,0,0,1,5813568,88.76,5331,91.699280029063
"Wisconsin","2020-10-28",-11.1818181818182,40,1,0,0,1,5813568,88.76,4131,71.057911423759
"Wisconsin","2020-10-29",-11.7777777777778,21.1176470588235,1,0,0,1,5813568,88.76,5134,88.3106553496923
"Wisconsin","2020-10-30",-11.8846153846154,36.05,1,0,0,1,5813568,88.76,5380,92.5421359137796
"Wisconsin","2020-10-31",-11.0576923076923,88.7083333333333,1,0,0,1,5813568,88.76,5778,99.3881898345388
"Wisconsin","2020-11-01",-16.3095238095238,-2.43478260869565,1,0,0,1,5813568,88.76,3553,61.1156522122043
"Wisconsin","2020-11-02",-14.9767441860465,15.8235294117647,1,0,0,1,5813568,88.76,3551,61.0812499311954
"Wisconsin","2020-11-03",-3.75,79.5,1,0,0,1,5813568,88.76,6253,107.558731574138
"Wisconsin","2020-11-04",-14.1777777777778,61.3846153846154,1,0,0,1,5813568,88.76,6138,105.58060041613
"Wisconsin","2020-11-05",-14.6170212765957,58.9285714285714,1,0,0,1,5813568,88.76,6275,107.937156665236
"Wisconsin","2020-11-06",-14.9615384615385,74.3529411764706,1,0,0,1,5813568,88.76,6434,110.672138005438
"Wisconsin","2020-11-07",-10.08,102.722222222222,1,0,0,1,5813568,88.76,7494,128.905346940124
"Wisconsin","2020-11-08",-9.18604651162791,110.333333333333,1,0,0,1,5813568,88.76,4342,74.6873520701917
"Wisconsin","2020-11-09",-14.8095238095238,49.2666666666667,1,0,0,1,5813568,88.76,4536,78.0243733280492
"Wisconsin","2020-11-10",-19.5,-8,1,0,0,1,5813568,88.76,7416,127.563657980779
"Wisconsin","2020-11-11",-13.4761904761905,14.2941176470588,1,0,0,1,5813568,88.76,7487,128.784938956593
"Wisconsin","2020-11-12",-18.695652173913,22.6470588235294,1,0,0,1,5813568,88.76,8256,142.012616004492
"Wisconsin","2020-11-13",-19.9803921568627,3,1,0,0,1,5813568,88.76,8418,144.799200766208
"Wisconsin","2020-11-14",-16.64,4.26923076923077,1,0,0,1,5813568,88.76,5581,95.9995651551681
"Wisconsin","2020-11-15",-22.5,-23,1,0,0,1,5813568,88.76,6320,108.711207987934
"Wisconsin","2020-11-16",-18.4047619047619,0.5,1,0,0,1,5813568,88.76,4716,81.1205786188447
"Wisconsin","2020-11-17",-16.5227272727273,3.5625,1,0,0,1,5813568,88.76,7515,129.266570890716
"Wisconsin","2020-11-18",-14.1395348837209,13.4705882352941,1,0,0,1,5813568,88.76,8510,146.381705692614
"Wisconsin","2020-11-19",-13.1333333333333,33.7857142857143,1,0,0,1,5813568,88.76,7448,128.11409447692
"Wisconsin","2020-11-20",-14.4509803921569,19.6666666666667,1,0,0,1,5813568,88.76,7077,121.73247134978
"Wisconsin","2020-11-21",-20.5686274509804,36.52,1,0,0,1,5813568,88.76,7029,120.906816605568
"Wisconsin","2020-11-22",-20.0975609756098,17.95,1,0,0,1,5813568,88.76,4019,69.131383687264
"Wisconsin","2020-11-23",-10.4285714285714,10.8235294117647,1,0,0,1,5813568,88.76,3455,59.4299404427711
"Wisconsin","2020-11-24",-14.9090909090909,-16.6111111111111,1,0,0,1,5813568,88.76,6748,116.073296123826
"Wisconsin","2020-11-25",6.65909090909091,-2.42105263157895,1,0,0,1,5813568,88.76,6002,103.241245307529
"Wisconsin","2020-11-26",-78.1666666666667,7.88888888888889,1,0,0,1,5813568,88.76,5661,97.3756563955216
"Wisconsin","2020-11-27",-14.94,21.65,1,0,0,1,5813568,88.76,1453,24.9932571529223
"Wisconsin","2020-11-28",-16.6274509803922,56.1666666666667,1,0,0,1,5813568,88.76,5442,93.6086066250537
"Wisconsin","2020-11-29",-15.6428571428571,23.2272727272727,1,0,0,1,5813568,88.76,4055,69.7506247454231
"Wisconsin","2020-11-30",-14.3809523809524,-9.89473684210526,1,0,0,1,5813568,88.76,2676,46.0302519898279
"Wisconsin","2020-12-01",-12.2045454545455,4.0625,1,0,0,1,5813568,88.76,4635,79.7272862379867
"Wisconsin","2020-12-02",-11.8048780487805,13.4375,1,0,0,1,5813568,88.76,4565,78.5232064026773
"Wisconsin","2020-12-03",-12.9090909090909,8.58823529411765,1,0,0,1,5813568,88.76,5604,96.3951913867697
"Wisconsin","2020-12-04",-15.8846153846154,17.1904761904762,1,0,0,1,5813568,88.76,5683,97.7540814866189
"Wisconsin","2020-12-05",-8.70588235294118,35.3846153846154,1,0,0,1,5813568,88.76,5701,98.0637020156985
"Wisconsin","2020-12-06",-13.2380952380952,17.8571428571429,1,0,0,1,5813568,88.76,3149,54.1663914484186
"Wisconsin","2020-12-07",-14.3095238095238,1.05555555555556,1,0,0,1,5813568,88.76,2348,40.3882779043782
"Wisconsin","2020-12-08",-14.5555555555556,0.6875,1,0,0,1,5813568,88.76,4594,79.0220394773055
"Wisconsin","2020-12-09",-11.5116279069767,34.0666666666667,1,0,0,1,5813568,88.76,4171,71.7459570439358
"Wisconsin","2020-12-10",-11.7111111111111,34,1,0,0,1,5813568,88.76,4709,81.0001706353138
"Wisconsin","2020-12-11",-16.25,-1,1,0,0,1,5813568,88.76,4478,77.0267071787928
"Wisconsin","2020-12-12",-17.7547169811321,6.7037037037037,1,0,0,1,5813568,88.76,4624,79.5380736924381
"Wisconsin","2020-12-13",-13.6976744186047,7.27272727272727,1,0,0,1,5813568,88.76,2965,51.0013815956053
"Wisconsin","2020-12-14",-12.6190476190476,-10.3684210526316,1,0,0,1,5813568,88.76,2329,40.0614562347942
"Wisconsin","2020-12-15",-11.0909090909091,-3.94444444444444,1,0,0,1,5813568,88.76,4055,69.7506247454231
"Wisconsin","2020-12-16",-8.78571428571429,1.61111111111111,1,0,0,1,5813568,88.76,2822,48.5416185034733
"Wisconsin","2020-12-17",-9.90909090909091,3.76470588235294,1,0,0,1,5813568,88.76,4281,73.638082499422
"Wisconsin","2020-12-18",-12.8627450980392,9.57142857142857,1,0,0,1,5813568,88.76,3921,67.4456719178308
"Wisconsin","2020-12-19",-10.86,21.2692307692308,1,0,0,1,5813568,88.76,4315,74.2229212765723
"Wisconsin","2020-12-20",-4.14634146341463,26.7894736842105,1,0,0,1,5813568,88.76,2045,35.1763323315389
"Wisconsin","2020-12-21",-0.24390243902439,11.8888888888889,1,0,0,1,5813568,88.76,1629,28.0206578817002
"Wisconsin","2020-12-22",6.02325581395349,17.7333333333333,1,0,0,1,5813568,88.76,3027,52.0678523068794
"Wisconsin","2020-12-23",14.1860465116279,20.875,1,0,0,1,5813568,88.76,3063,52.6870933650385
"Wisconsin","2020-12-24",-20.7380952380952,-6.11111111111111,1,0,0,1,5813568,88.76,3263,56.1273214659225
"Wisconsin","2020-12-25",-87.1777777777778,-25.25,1,0,0,1,5813568,88.76,1639,28.1926692867444
"Wisconsin","2020-12-26",-22.02,8.96153846153846,1,0,0,1,5813568,88.76,677,11.6451721214923
"Wisconsin","2020-12-27",-22.5581395348837,13.047619047619,1,0,0,1,5813568,88.76,2558,44.0005174103064
"Wisconsin","2020-12-28",-5.35714285714286,14.3888888888889,1,0,0,1,5813568,88.76,1557,26.7821757653819
"Wisconsin","2020-12-29",-6.45454545454545,0.3125,1,0,0,1,5813568,88.76,2919,50.210129132402
"Wisconsin","2020-12-30",-12.7906976744186,7.4375,1,0,0,1,5813568,88.76,3170,54.5276153990114
"Wisconsin","2020-12-31",10.7333333333333,9.21428571428571,1,0,0,1,5813568,88.76,4212,72.4512038046171
"Wisconsin","2021-01-01",-39.75,2.4,1,0,0,1,5813568,88.76,2085,35.8643779517157
"Wisconsin","2021-01-02",-18.14,20.7916666666667,1,0,0,1,5813568,88.76,1129,19.4200876294902
"Wisconsin","2021-01-03",-21.1860465116279,6,1,0,0,1,5813568,88.76,2593,44.6025573279611
"Wisconsin","2021-01-04",-13.9268292682927,-10.3333333333333,1,0,0,1,5813568,88.76,1626,27.9690544601869
"Wisconsin","2021-01-05",-14.0232558139535,-2.47058823529412,1,0,0,1,5813568,88.76,4019,69.131383687264
"Wisconsin","2021-01-06",-15.093023255814,-4.55555555555556,1,0,0,1,5813568,88.76,4109,70.6794863326618
"Wisconsin","2021-01-07",-17.6744186046512,-7.72222222222222,1,0,0,1,5813568,88.76,4509,77.5599425344298
"Wisconsin","2021-01-08",-18.3269230769231,-9.09090909090909,1,0,0,1,5813568,88.76,4110,70.6966874731662
"Wisconsin","2021-01-09",-13.6538461538462,19.1538461538462,1,0,0,1,5813568,88.76,3516,60.4792100135407
"Wisconsin","2021-01-10",-14.8139534883721,6.1,1,0,0,1,5813568,88.76,2126,36.5696247123969
"Wisconsin","2021-01-11",-18.6190476190476,-15.7368421052632,1,0,0,1,5813568,88.76,1682,28.9323183284344
"Wisconsin","2021-01-12",-17.5909090909091,-2.38888888888889,1,0,0,1,5813568,88.76,3307,56.884171648117
"Wisconsin","2021-01-13",-16.906976744186,3.73684210526316,1,0,0,1,5813568,88.76,2771,47.6643603377478
"Wisconsin","2021-01-14",-23.8409090909091,-13.2222222222222,1,0,0,1,5813568,88.76,3140,54.0115811838788
"Wisconsin","2021-01-15",-27.0588235294118,-13.0869565217391,1,0,0,1,5813568,88.76,2706,46.5462862049605
"Wisconsin","2021-01-16",-23.4901960784314,3,1,0,0,1,5813568,88.76,2409,41.4375474751478
"Wisconsin","2021-01-17",-16.9302325581395,8.57894736842105,1,0,0,1,5813568,88.76,1891,32.5273566938582
"Wisconsin","2021-01-18",-17,-6.84210526315789,1,0,0,1,5813568,88.76,1169,20.108133249667
"Wisconsin","2021-01-19",-22.5681818181818,-10.9473684210526,1,0,0,1,5813568,88.76,1933,33.2498045950439
"Wisconsin","2021-01-20",-21.9772727272727,-15.75,1,0,0,1,5813568,88.76,1851,31.8393110736814
"Wisconsin","2021-01-21",-20,-5.5,1,0,0,1,5813568,88.76,2569,44.189729955855
"Wisconsin","2021-01-22",-21.0192307692308,-16.4583333333333,1,0,0,1,5813568,88.76,2303,39.6142265816793
"Wisconsin","2021-01-23",-17.4897959183673,6.07692307692308,1,0,0,1,5813568,88.76,2012,34.6086946948931
"Wisconsin","2021-01-24",-32.906976744186,-3.59090909090909,1,0,0,1,5813568,88.76,1374,23.6343670530731
"Wisconsin","2021-01-25",-22.4047619047619,-17.95,1,0,0,1,5813568,88.76,1100,18.921254554862
"Wisconsin","2021-01-26",-29.6136363636364,-19.4736842105263,1,0,0,1,5813568,88.76,1564,26.9025837489129
"Wisconsin","2021-01-27",-19.25,-13.0555555555556,1,0,0,1,5813568,88.76,1559,26.8165780463908
"Wisconsin","2021-01-28",-21.1777777777778,-14.7777777777778,1,0,0,1,5813568,88.76,1980,34.0582581987516
"Wisconsin","2021-01-29",-18.8846153846154,-5.61904761904762,1,0,0,1,5813568,88.76,1804,31.0308574699737
"Wisconsin","2021-01-30",-17.42,16.1923076923077,1,0,0,1,5813568,88.76,1613,27.7454396336295
"Wisconsin","2021-01-31",-33.1590909090909,-10.9,1,0,0,1,5813568,88.76,1143,19.6609035965521
"Wisconsin","2021-02-01",-19.6190476190476,-8.47368421052632,1,0,0,1,5813568,88.76,781,13.434090733952
"Wisconsin","2021-02-02",-18.0697674418605,-4.94444444444444,1,0,0,1,5813568,88.76,1296,22.2926780937283
"Wisconsin","2021-02-03",-9.88372093023256,1.11111111111111,1,0,0,1,5813568,88.76,1539,26.4725552363024
"Wisconsin","2021-02-04",-43.3636363636364,-24.2727272727273,1,0,0,1,5813568,88.76,1719,29.568760527098
"Wisconsin","2021-02-05",-29.2941176470588,-23.4782608695652,1,0,0,1,5813568,88.76,1427,24.5460274998073
"Wisconsin","2021-02-06",-22.8039215686275,-30.1379310344828,1,0,0,1,5813568,88.76,1114,19.1620705219239
"Wisconsin","2021-02-07",-31.6976744186047,-37.04,1,0,0,1,5813568,88.76,766,13.1760736263857
"Wisconsin","2021-02-08",-24.3333333333333,-30.9047619047619,1,0,0,1,5813568,88.76,609,10.4754945671918
"Wisconsin","2021-02-09",-21.0222222222222,-26.5263157894737,1,0,0,1,5813568,88.76,865,14.8789865363233
"Wisconsin","2021-02-10",-19.0952380952381,-27.3684210526316,1,0,0,1,5813568,88.76,1001,17.2183416449244
"Wisconsin","2021-02-11",-20.9333333333333,-25.8571428571429,1,0,0,1,5813568,88.76,1426,24.5288263593029
"Wisconsin","2021-02-12",-19.9423076923077,-21.9166666666667,1,0,0,1,5813568,88.76,1102,18.9556568358708
"Wisconsin","2021-02-13",-21.2549019607843,-26.2413793103448,1,0,0,1,5813568,88.76,866,14.8961876768277
"Wisconsin","2021-02-14",-17,-32.4,1,0,0,1,5813568,88.76,562,9.66704096348404
"Wisconsin","2021-02-15",-22.6666666666667,-34.8095238095238,1,0,0,1,5813568,88.76,426,7.32768585488292
"Wisconsin","2021-02-16",-22.4888888888889,-19.9473684210526,1,0,0,1,5813568,88.76,781,13.434090733952
"Wisconsin","2021-02-17",-17.9318181818182,-17.6315789473684,1,0,0,1,5813568,88.76,772,13.2792804694122
"Wisconsin","2021-02-18",-17.8,-8.94444444444444,1,0,0,1,5813568,88.76,864,14.8617853958189
"Wisconsin","2021-02-19",-15.8846153846154,-8.09090909090909,1,0,0,1,5813568,88.76,918,15.7906469830576
"Wisconsin","2021-02-20",-9,33.9166666666667,1,0,0,1,5813568,88.76,815,14.0189295111023
"Wisconsin","2021-02-21",-16.8571428571429,6.42857142857143,1,0,0,1,5813568,88.76,451,7.75771436749342
"Wisconsin","2021-02-22",-19.6046511627907,-10.45,1,0,0,1,5813568,88.76,473,8.13613945859066
"Wisconsin","2021-02-23",-13.1363636363636,7.27777777777778,1,0,0,1,5813568,88.76,714,12.2816143201559
"Wisconsin","2021-02-24",-11.9772727272727,-2.57894736842105,1,0,0,1,5813568,88.76,844,14.5177625857305
"Wisconsin","2021-02-25",-11.7111111111111,-0.777777777777778,1,0,0,1,5813568,88.76,962,16.547497165252
"Wisconsin","2021-02-26",-11.72,-0.181818181818182,1,0,0,1,5813568,88.76,796,13.6921078415183
"Wisconsin","2021-02-27",-3.7843137254902,48.5,1,0,0,1,5813568,88.76,870,14.9649922388454
"Wisconsin","2021-02-28",-12.5813953488372,-7.52173913043478,1,0,0,1,5813568,88.76,481,8.27374858262602
"Wisconsin","2021-03-01",-13.3809523809524,-15.2105263157895,1,0,0,1,5813568,88.76,320,5.5043649614144
"Wisconsin","2021-03-02",-12.4545454545455,-2.84210526315789,1,0,0,1,5813568,88.76,610,10.4926957076962
"Wisconsin","2021-03-03",-6.84444444444444,15.7647058823529,1,0,0,1,5813568,88.76,779,13.3996884529432
"Wisconsin","2021-03-04",-11.0666666666667,1.61111111111111,1,0,0,1,5813568,88.76,853,14.6725728502703
"Wisconsin","2021-03-05",-10.2941176470588,11.3636363636364,1,0,0,1,5813568,88.76,721,12.4020223036868
"Wisconsin","2021-03-06",-3.12,42.1304347826087,1,0,0,1,5813568,88.76,614,10.5615002697139
"Wisconsin","2021-03-07",-2.95121951219512,38.1578947368421,1,0,0,1,5813568,88.76,377,6.48482997016634
"Wisconsin","2021-03-08",-9.97674418604651,37.8666666666667,1,0,0,1,5813568,88.76,188,3.23381441483096
"Wisconsin","2021-03-09",-7.55555555555556,51.7857142857143,1,0,0,1,5813568,88.76,602,10.3550865836608
"Wisconsin","2021-03-10",-10.9772727272727,7.27777777777778,1,0,0,1,5813568,88.76,706,12.1440051961205
"Wisconsin","2021-03-11",-10.2444444444444,16.3888888888889,1,0,0,1,5813568,88.76,651,11.1979424683774
"Wisconsin","2021-03-12",-8.75,19.0869565217391,1,0,0,1,5813568,88.76,707,12.1612063366249
"Wisconsin","2021-03-13",0.901960784313726,82.0833333333333,1,0,0,1,5813568,88.76,537,9.23701245087354
"Wisconsin","2021-03-14",-0.285714285714286,26.2631578947368,1,0,0,1,5813568,88.76,511,8.78978279775862
"Wyoming","2020-02-15",2.35,1.5,0,0,0,0,577737,5.91,0,0
"Wyoming","2020-02-16",2.26666666666667,-2.2,0,0,0,0,577737,5.91,0,0
"Wyoming","2020-02-17",1.52631578947368,5.25,0,0,0,0,577737,5.91,0,0
"Wyoming","2020-02-18",1.25,2.5,0,0,0,0,577737,5.91,0,0
"Wyoming","2020-02-19",0.05,2.5,0,0,0,0,577737,5.91,0,0
"Wyoming","2020-02-20",4.4,8.5,0,0,0,0,577737,5.91,0,0
"Wyoming","2020-02-21",3.7,16.5,0,0,0,0,577737,5.91,0,0
